Id,ActivityDate,Month,Weekday,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,Total Active minutes,total minutes_measures
8253242879,04-13-2016,Apr,Wednesday,8053,6.099999905,6.099999905,0,4.170000076,0.629999995,1.309999943,0,35,11,96,1298,1935,142,1440
8253242879,04-14-2016,Apr,Thursday,5234,3.460000038,3.460000038,0,1.929999948,0.99000001,0.540000021,0,29,16,33,1362,1705,78,1440
8253242879,04-15-2016,Apr,Friday,2672,1.769999981,1.769999981,0,0,0,1.75999999,0,0,0,105,1335,1632,105,1440
8253242879,04-16-2016,Apr,Saturday,9256,6.139999866,6.139999866,0,0.430000007,3.269999981,2.450000048,0,6,51,115,1268,1880,172,1440
8253242879,04-17-2016,Apr,Sunday,10204,7.909999847,7.909999847,0,5.429999828,0.150000006,2.329999924,0,41,5,157,1237,2112,203,1440
8253242879,04-18-2016,Apr,Monday,5151,3.480000019,3.480000019,0,1.039999962,0.629999995,1.799999952,0,16,16,130,1278,1829,162,1440
8253242879,04-19-2016,Apr,Tuesday,4212,2.779999971,2.779999971,0,0,0,2.779999971,0,0,0,164,1276,1763,164,1440
8253242879,04-20-2016,Apr,Wednesday,6466,4.269999981,4.269999981,0,0.330000013,0.819999993,3.109999895,0.01,5,18,216,1201,1931,239,1440
8253242879,04-21-2016,Apr,Thursday,11268,8.56000042,8.56000042,0,5.880000114,0.930000007,1.75,0,49,20,172,1199,2218,241,1440
8253242879,04-22-2016,Apr,Friday,2824,1.870000005,1.870000005,0,0,0,1.870000005,0,0,0,120,1320,1651,120,1440
8253242879,04-23-2016,Apr,Saturday,9282,6.260000229,6.260000229,0,2.089999914,1.039999962,3.130000114,0,30,26,191,1193,2132,247,1440
8253242879,04-24-2016,Apr,Sunday,8905,7.130000114,7.130000114,0,5.599999905,0.189999998,1.340000033,0,41,4,82,1313,1976,127,1440
8253242879,04-25-2016,Apr,Monday,6829,4.510000229,4.510000229,0,0.360000014,2.390000105,1.769999981,0,7,54,118,1261,1909,179,1440
8253242879,04-26-2016,Apr,Tuesday,4562,3.039999962,3.039999962,0,1.179999948,0.49000001,1.370000005,0,19,14,108,1299,1813,141,1440
8253242879,04-27-2016,Apr,Wednesday,10232,8.180000305,8.180000305,0,6.239999771,0.230000004,1.700000048,0,45,5,104,1286,2008,154,1440
8253242879,04-28-2016,Apr,Thursday,2718,1.799999952,1.799999952,0,0.670000017,0.779999971,0.340000004,0,11,16,20,1393,1580,47,1440
8253242879,04-29-2016,Apr,Friday,6260,4.260000229,4.260000229,0,1.289999962,0.540000021,2.400000095,0,16,14,136,1257,1854,166,1423
8253242879,04-30-2016,Apr,Saturday,0,0,0,0,0,0,0,0,0,0,0,1440,0,0,1440
8378563200,04-12-2016,Apr,Tuesday,7626,6.050000191,6.050000191,2.253081083,0.829999983,0.709999979,4.5,0,65,15,156,723,3635,236,959
8378563200,04-13-2016,Apr,Wednesday,12386,9.819999695,9.819999695,2.092147112,4.960000038,0.649999976,4.210000038,0,116,14,169,680,4079,299,979
8378563200,04-14-2016,Apr,Thursday,13318,10.56000042,10.56000042,2.253081083,5.619999886,1.029999971,3.910000086,0,123,21,174,699,4163,318,1017
8378563200,04-15-2016,Apr,Friday,14461,11.47000027,11.47000027,0,4.909999847,1.149999976,5.409999847,0,60,23,190,729,3666,273,1002
8378563200,04-16-2016,Apr,Saturday,11207,8.890000343,8.890000343,0,5.369999886,1.070000052,2.440000057,0,64,21,142,563,3363,227,790
8378563200,04-17-2016,Apr,Sunday,2132,1.690000057,1.690000057,0,0,0,1.690000057,0,0,0,93,599,2572,93,692
8378563200,04-18-2016,Apr,Monday,13630,10.81000042,10.81000042,2.092147112,5.050000191,0.560000002,5.199999809,0,117,10,174,720,4157,301,1021
8378563200,04-19-2016,Apr,Tuesday,13070,10.35999966,10.35999966,2.253081083,5.300000191,0.879999995,4.179999828,0,120,19,154,737,4092,293,1030
8378563200,04-20-2016,Apr,Wednesday,9388,7.440000057,7.440000057,2.092147112,2.230000019,0.439999998,4.78000021,0,82,8,169,763,3787,259,1022
8378563200,04-21-2016,Apr,Thursday,15148,12.01000023,12.01000023,2.253081083,6.900000095,0.819999993,4.289999962,0,137,16,145,677,4236,298,975
8378563200,04-22-2016,Apr,Friday,12200,9.670000076,9.670000076,2.092147112,4.909999847,0.589999974,4.179999828,0,113,12,159,769,4044,284,1053
8378563200,04-23-2016,Apr,Saturday,5709,4.53000021,4.53000021,0,1.519999981,0.519999981,2.480000019,0,19,10,136,740,2908,165,905
8378563200,04-24-2016,Apr,Sunday,3703,2.940000057,2.940000057,0,0,0,2.940000057,0,0,0,135,734,2741,135,869
8378563200,04-25-2016,Apr,Monday,12405,9.840000153,9.840000153,2.092147112,5.050000191,0.870000005,3.920000076,0,117,16,141,692,4005,274,966
8378563200,04-26-2016,Apr,Tuesday,16208,12.85000038,12.85000038,0,7.510000229,0.920000017,4.420000076,0,90,18,161,593,3763,269,862
8378563200,04-27-2016,Apr,Wednesday,7359,5.840000153,5.840000153,0,0.330000013,0.180000007,5.329999924,0,4,4,192,676,3061,200,876
8378563200,04-28-2016,Apr,Thursday,5417,4.300000191,4.300000191,0,0.899999976,0.49000001,2.910000086,0,11,10,139,711,2884,160,871
8378563200,04-29-2016,Apr,Friday,6175,4.900000095,4.900000095,0,0.25,0.360000014,4.269999981,0,3,7,172,767,2982,182,949
8378563200,04-30-2016,Apr,Saturday,2946,2.339999914,2.339999914,0,0,0,2.339999914,0,0,0,121,780,2660,121,901
8378563200,05-01-2016,May,Sunday,11419,9.06000042,9.06000042,0,6.03000021,0.560000002,2.470000029,0,71,10,127,669,3369,208,877
8378563200,05-02-2016,May,Monday,6064,4.809999943,4.809999943,2.092147112,0.629999995,0.170000002,4.010000229,0,63,4,142,802,3491,209,1011
8378563200,05-03-2016,May,Tuesday,8712,6.909999847,6.909999847,2.253081083,1.340000033,1.059999943,4.5,0,71,20,195,822,3784,286,1108
8378563200,05-04-2016,May,Wednesday,7875,6.239999771,6.239999771,0,1.559999943,0.49000001,4.199999809,0,19,10,167,680,3110,196,876
8378563200,05-05-2016,May,Thursday,8567,6.789999962,6.789999962,2.253081083,0.889999986,0.159999996,5.739999771,0,66,3,214,764,3783,283,1047
8378563200,05-06-2016,May,Friday,7045,5.590000153,5.590000153,2.092147112,1.549999952,0.25,3.779999971,0,74,5,166,831,3644,245,1076
8378563200,05-07-2016,May,Saturday,4468,3.539999962,3.539999962,0,0,0,3.539999962,0,0,0,158,851,2799,158,1009
8378563200,05-08-2016,May,Sunday,2943,2.329999924,2.329999924,0,0,0,2.329999924,0,0,0,139,621,2685,139,760
8378563200,05-09-2016,May,Monday,8382,6.650000095,6.650000095,2.092147112,1.269999981,0.660000026,4.71999979,0,71,13,171,772,3721,255,1027
8378563200,05-10-2016,May,Tuesday,6582,5.21999979,5.21999979,2.253081083,0.660000026,0.639999986,3.920000076,0,63,13,152,840,3586,228,1068
8378563200,05-11-2016,May,Wednesday,9143,7.25,7.25,2.092147112,1.389999986,0.589999974,5.269999981,0,72,10,184,763,3788,266,1029
8378563200,05-12-2016,May,Thursday,4561,3.619999886,3.619999886,0,0.649999976,0.270000011,2.690000057,0,8,6,102,433,1976,116,549
8583815059,04-12-2016,Apr,Tuesday,5014,3.910000086,3.910000086,0,0,0.330000013,3.579999924,0,0,7,196,1237,2650,203,1440
8583815059,04-13-2016,Apr,Wednesday,5571,4.349999905,4.349999905,0,0.150000006,0.970000029,3.230000019,0,2,23,163,1252,2654,188,1440
8583815059,04-14-2016,Apr,Thursday,3135,2.450000048,2.450000048,0,0,0,2.430000067,0,0,0,134,1306,2443,134,1440
8583815059,04-15-2016,Apr,Friday,3430,2.680000067,2.680000067,0,0,0,0.899999976,0,0,0,65,1375,2505,65,1440
8583815059,04-16-2016,Apr,Saturday,5319,4.150000095,4.150000095,0,0,0,0,0,0,0,0,1440,2693,0,1440
8583815059,04-17-2016,Apr,Sunday,3008,2.349999905,2.349999905,0,0,0,0,0,0,0,0,1440,2439,0,1440
8583815059,04-18-2016,Apr,Monday,3864,3.00999999,3.00999999,0,0.310000002,1.059999943,1.350000024,0,4,22,105,1309,2536,131,1440
8583815059,04-19-2016,Apr,Tuesday,5697,4.440000057,4.440000057,0,0.529999971,0.479999989,3.440000057,0,7,10,166,1257,2668,183,1440
8583815059,04-20-2016,Apr,Wednesday,5273,4.110000134,4.110000134,0,0,1.039999962,3.069999933,0,0,27,167,1246,2647,194,1440
8583815059,04-21-2016,Apr,Thursday,8538,6.659999847,6.659999847,0,2.630000114,1.019999981,3.00999999,0,35,18,158,1229,2883,211,1440
8583815059,04-22-2016,Apr,Friday,8687,6.78000021,6.78000021,0,0.289999992,2.410000086,4.079999924,0,4,54,212,1170,2944,270,1440
8583815059,04-23-2016,Apr,Saturday,9423,7.349999905,7.349999905,0,0.529999971,2.029999971,4.75,0,7,44,238,1151,3012,289,1440
8583815059,04-24-2016,Apr,Sunday,8286,6.460000038,6.460000038,0,0.150000006,2.049999952,4.269999981,0,2,44,206,1188,2889,252,1440
8583815059,04-25-2016,Apr,Monday,4503,3.50999999,3.50999999,0,1.470000029,0.239999995,1.809999943,0,18,6,122,1294,2547,146,1440
8583815059,04-26-2016,Apr,Tuesday,10499,8.18999958,8.18999958,0,0.07,4.21999979,3.890000105,0,1,91,214,1134,3093,306,1440
8583815059,04-27-2016,Apr,Wednesday,12474,9.729999542,9.729999542,0,6.599999905,0.270000011,2.869999886,0,77,5,129,1229,3142,211,1440
8583815059,04-28-2016,Apr,Thursday,6174,4.820000172,4.820000172,0,0,1.200000048,3.609999895,0,0,28,203,1209,2757,231,1440
8583815059,04-29-2016,Apr,Friday,15168,11.82999992,11.82999992,0,3.900000095,3,4.920000076,0,46,67,258,1069,3513,371,1440
8583815059,04-30-2016,Apr,Saturday,10085,7.869999886,7.869999886,0,0.150000006,1.279999971,6.429999828,0,2,28,317,1093,3164,347,1440
8583815059,05-01-2016,May,Sunday,4512,3.519999981,3.519999981,0,0.779999971,0.119999997,2.039999962,0,10,2,117,1311,2596,129,1440
8583815059,05-02-2016,May,Monday,8469,6.610000134,6.610000134,0,0,0,0,0,0,0,0,1440,2894,0,1440
8583815059,05-03-2016,May,Tuesday,12015,9.369999886,9.369999886,0,0,0,0,0,0,0,0,1440,3212,0,1440
8583815059,05-04-2016,May,Wednesday,3588,2.799999952,2.799999952,0,0,0,0,0,0,0,0,1440,2516,0,1440
8583815059,05-05-2016,May,Thursday,12427,9.68999958,9.68999958,0,0,0,1.179999948,0,0,0,70,1370,3266,70,1440
8583815059,05-06-2016,May,Friday,5843,4.559999943,4.559999943,0,0.140000001,1.190000057,3.230000019,0,2,22,166,1250,2683,190,1440
8583815059,05-07-2016,May,Saturday,6117,4.769999981,4.769999981,0,0,0,4.769999981,0,0,0,250,1190,2810,250,1440
8583815059,05-08-2016,May,Sunday,9217,7.190000057,7.190000057,0,0.219999999,3.309999943,3.660000086,0,3,72,182,1183,2940,257,1440
8583815059,05-09-2016,May,Monday,9877,7.699999809,7.699999809,0,5.760000229,0.170000002,1.730000019,0,66,4,110,1260,2947,180,1440
8583815059,05-10-2016,May,Tuesday,8240,6.429999828,6.429999828,0,0.689999998,2.00999999,3.720000029,0,9,43,162,1226,2846,214,1440
8583815059,05-11-2016,May,Wednesday,8701,6.789999962,6.789999962,0,0.370000005,3.24000001,3.170000076,0,5,71,177,1106,2804,253,1359
8583815059,05-12-2016,May,Thursday,0,0,0,0,0,0,0,0,0,0,0,1440,0,0,1440
8792009665,04-12-2016,Apr,Tuesday,2564,1.639999986,1.639999986,0,0,0,1.639999986,0,0,0,116,831,2044,116,947
8792009665,04-13-2016,Apr,Wednesday,1320,0.839999974,0.839999974,0,0,0,0.839999974,0,0,0,82,806,1934,82,888
8792009665,04-14-2016,Apr,Thursday,1219,0.779999971,0.779999971,0,0,0,0.779999971,0,0,0,84,853,1963,84,937
8792009665,04-15-2016,Apr,Friday,2483,1.590000033,1.590000033,0,0,0,1.590000033,0,0,0,126,937,2009,126,1063
8792009665,04-16-2016,Apr,Saturday,244,0.159999996,0.159999996,0,0,0,0.159999996,0,0,0,12,1428,1721,12,1440
8792009665,04-17-2016,Apr,Sunday,0,0,0,0,0,0,0,0,0,0,0,1440,1688,0,1440
8792009665,04-18-2016,Apr,Monday,0,0,0,0,0,0,0,0,0,0,0,1440,1688,0,1440
8792009665,04-19-2016,Apr,Tuesday,0,0,0,0,0,0,0,0,0,0,0,1440,1688,0,1440
8792009665,04-20-2016,Apr,Wednesday,3147,2.00999999,2.00999999,0,0,0.280000001,1.74000001,0,0,10,139,744,2188,149,893
8792009665,04-21-2016,Apr,Thursday,144,0.090000004,0.090000004,0,0,0,0.090000004,0,0,0,9,1431,1720,9,1440
8792009665,04-22-2016,Apr,Friday,4068,2.599999905,2.599999905,0,0.050000001,0.280000001,2.269999981,0,1,20,195,817,2419,216,1033
8792009665,04-23-2016,Apr,Saturday,5245,3.359999895,3.359999895,0,0.159999996,0.439999998,2.75,0,8,45,232,795,2748,285,1080
8792009665,04-24-2016,Apr,Sunday,400,0.25999999,0.25999999,0,0.039999999,0.050000001,0.159999996,0,3,8,19,1410,1799,30,1440
8792009665,04-25-2016,Apr,Monday,0,0,0,0,0,0,0,0,0,0,0,1440,1688,0,1440
8792009665,04-26-2016,Apr,Tuesday,1321,0.850000024,0.850000024,0,0,0,0.850000024,0,0,0,80,1360,1928,80,1440
8792009665,04-27-2016,Apr,Wednesday,1758,1.129999995,1.129999995,0,0,0,1.129999995,0,0,0,112,900,2067,112,1012
8792009665,04-28-2016,Apr,Thursday,6157,3.940000057,3.940000057,0,0,0,3.940000057,0,0,0,310,714,2780,310,1024
8792009665,04-29-2016,Apr,Friday,8360,5.349999905,5.349999905,0,0.140000001,0.280000001,4.929999828,0,6,14,380,634,3101,400,1034
8792009665,04-30-2016,Apr,Saturday,7174,4.590000153,4.590000153,0,0.330000013,0.360000014,3.910000086,0,10,20,301,749,2896,331,1080
8792009665,05-01-2016,May,Sunday,1619,1.039999962,1.039999962,0,0,0,1.039999962,0,0,0,79,834,1962,79,913
8792009665,05-02-2016,May,Monday,1831,1.169999957,1.169999957,0,0,0,1.169999957,0,0,0,101,916,2015,101,1017
8792009665,05-03-2016,May,Tuesday,2421,1.549999952,1.549999952,0,0,0,1.549999952,0,0,0,156,739,2297,156,895
8792009665,05-04-2016,May,Wednesday,2283,1.460000038,1.460000038,0,0,0,1.460000038,0,0,0,129,848,2067,129,977
8792009665,05-05-2016,May,Thursday,0,0,0,0,0,0,0,0,0,0,0,1440,1688,0,1440
8792009665,05-06-2016,May,Friday,0,0,0,0,0,0,0,0,0,0,0,1440,1688,0,1440
8792009665,05-07-2016,May,Saturday,0,0,0,0,0,0,0,0,0,0,0,1440,1688,0,1440
8792009665,05-08-2016,May,Sunday,0,0,0,0,0,0,0,0,0,0,0,1440,1688,0,1440
8792009665,05-09-2016,May,Monday,0,0,0,0,0,0,0,0,0,0,0,1440,1688,0,1440
8792009665,05-10-2016,May,Tuesday,0,0,0,0,0,0,0,0,0,0,0,48,57,0,48
8877689391,04-12-2016,Apr,Tuesday,23186,20.39999962,20.39999962,0,12.22000027,0.340000004,7.820000172,0,85,7,312,1036,3921,404,1440
8877689391,04-13-2016,Apr,Wednesday,15337,9.579999924,9.579999924,0,3.549999952,0.379999995,5.639999866,0,108,18,216,1098,3566,342,1440
8877689391,04-14-2016,Apr,Thursday,21129,18.97999954,18.97999954,0,10.55000019,0.589999974,7.75,0.02,68,13,298,1061,3793,379,1440
8877689391,04-15-2016,Apr,Friday,13422,7.170000076,7.170000076,0,0.050000001,0.050000001,7.010000229,0.01,106,1,281,1052,3934,388,1440
8877689391,04-16-2016,Apr,Saturday,29326,25.29000092,25.29000092,0,13.23999977,1.210000038,10.71000004,0,94,29,429,888,4547,552,1440
8877689391,04-17-2016,Apr,Sunday,15118,8.869999886,8.869999886,0,0,0.07,8.789999962,0,58,15,307,1060,3545,380,1440
8877689391,04-18-2016,Apr,Monday,11423,8.670000076,8.670000076,0,2.440000057,0.270000011,5.940000057,0,29,5,191,1215,2761,225,1440
8877689391,04-19-2016,Apr,Tuesday,18785,17.39999962,17.39999962,0,12.14999962,0.180000007,5.03000021,0,82,13,214,1131,3676,309,1440
8877689391,04-20-2016,Apr,Wednesday,19948,18.11000061,18.11000061,0,11.02000046,0.689999998,6.340000153,0,73,19,225,1123,3679,317,1440
8877689391,04-21-2016,Apr,Thursday,19377,17.62000084,17.62000084,0,12.28999996,0.419999987,4.889999866,0,82,13,226,1119,3659,321,1440
8877689391,04-22-2016,Apr,Friday,18258,16.30999947,16.30999947,0,10.22999954,0.029999999,5.96999979,0.050000001,61,2,236,1141,3427,299,1440
8877689391,04-23-2016,Apr,Saturday,11200,7.429999828,7.429999828,0,0,0,7.400000095,0.01,102,6,300,1032,3891,408,1440
8877689391,04-24-2016,Apr,Sunday,16674,15.73999977,15.73999977,0,11.01000023,0.01,4.690000057,0,64,1,227,1148,3455,292,1440
8877689391,04-25-2016,Apr,Monday,12986,8.739999771,8.739999771,0,2.369999886,0.07,6.269999981,0.01,113,8,218,1101,3802,339,1440
8877689391,04-26-2016,Apr,Tuesday,11101,8.430000305,8.430000305,0,1.75999999,0.129999995,6.5,0,22,3,258,1157,2860,283,1440
8877689391,04-27-2016,Apr,Wednesday,23629,20.64999962,20.64999962,0,13.06999969,0.439999998,7.099999905,0,93,8,235,1104,3808,336,1440
8877689391,04-28-2016,Apr,Thursday,14890,11.30000019,11.30000019,0,4.929999828,0.379999995,5.96999979,0,58,8,231,1143,3060,297,1440
8877689391,04-29-2016,Apr,Friday,9733,7.389999866,7.389999866,0,1.379999995,0.170000002,5.789999962,0,18,5,210,1207,2698,233,1440
8877689391,04-30-2016,Apr,Saturday,27745,26.71999931,26.71999931,0,21.65999985,0.079999998,4.929999828,0,124,4,223,1089,4398,351,1440
8877689391,05-01-2016,May,Sunday,10930,8.319999695,8.319999695,0,3.130000114,0.569999993,4.570000172,0,36,12,166,1226,2786,214,1440
8877689391,05-02-2016,May,Monday,4790,3.640000105,3.640000105,0,0,0,3.559999943,0,0,0,105,1335,2189,105,1440
8877689391,05-03-2016,May,Tuesday,10818,8.210000038,8.210000038,0,1.389999986,0.100000001,6.670000076,0.01,19,3,229,1189,2817,251,1440
8877689391,05-04-2016,May,Wednesday,18193,16.29999924,16.29999924,0,10.42000008,0.310000002,5.53000021,0,66,8,212,1154,3477,286,1440
8877689391,05-05-2016,May,Thursday,14055,10.67000008,10.67000008,0,5.460000038,0.819999993,4.369999886,0,67,15,188,1170,3052,270,1440
8877689391,05-06-2016,May,Friday,21727,19.34000015,19.34000015,0,12.78999996,0.289999992,6.159999847,0,96,17,232,1095,4015,345,1440
8877689391,05-07-2016,May,Saturday,12332,8.130000114,8.130000114,0,0.079999998,0.959999979,6.989999771,0,105,28,271,1036,4142,404,1440
8877689391,05-08-2016,May,Sunday,10686,8.109999657,8.109999657,0,1.080000043,0.200000003,6.800000191,0,17,4,245,1174,2847,266,1440
8877689391,05-09-2016,May,Monday,20226,18.25,18.25,0,11.10000038,0.800000012,6.239999771,0.050000001,73,19,217,1131,3710,309,1440
8877689391,05-10-2016,May,Tuesday,10733,8.149999619,8.149999619,0,1.350000024,0.460000008,6.28000021,0,18,11,224,1187,2832,253,1440
8877689391,05-11-2016,May,Wednesday,21420,19.55999947,19.55999947,0,13.22000027,0.409999996,5.889999866,0,88,12,213,1127,3832,313,1440
8877689391,05-12-2016,May,Thursday,8064,6.119999886,6.119999886,0,1.820000052,0.039999999,4.25,0,23,1,137,770,1849,161,931
